,Country/Region,Lat,Long,variable,value
26689,Albania,41.1533,20.1683,2020-06-09,34
26690,Algeria,28.0339,1.6596,2020-06-09,724
26691,Andorra,42.5063,1.5218,2020-06-09,51
26692,Angola,-11.2027,17.8739,2020-06-09,4
26693,Antigua and Barbuda,17.0608,-61.7964,2020-06-09,3
26694,Argentina,-38.4161,-63.6167,2020-06-09,717
26695,Armenia,40.0691,45.0382,2020-06-09,217
26696,Austria,47.5162,14.5501,2020-06-09,672
26697,Azerbaijan,40.1431,47.5769,2020-06-09,98
26698,Bahamas,25.025885,-78.035889,2020-06-09,11
26699,Bahrain,26.0275,50.55,2020-06-09,29
26700,Bangladesh,23.685,90.3563,2020-06-09,975
26701,Barbados,13.1939,-59.5432,2020-06-09,7
26702,Belarus,53.7098,27.9534,2020-06-09,282
26703,Belgium,50.8333,4.469936,2020-06-09,9619
26704,Belize,17.1899,-88.4976,2020-06-09,2
26705,Benin,9.3077,2.3158,2020-06-09,4
26706,Bhutan,27.5142,90.4336,2020-06-09,0
26707,Bolivia,-16.2902,-63.5887,2020-06-09,487
26708,Bosnia and Herzegovina,43.9159,17.6791,2020-06-09,160
26709,Botswana,-22.3285,24.6849,2020-06-09,1
26710,Brazil,-14.235,-51.9253,2020-06-09,38406
26711,Brunei,4.5353,114.7277,2020-06-09,2
26712,Bulgaria,42.7339,25.4858,2020-06-09,167
26713,Burkina Faso,12.2383,-1.5616,2020-06-09,53
26714,Burma,21.9162,95.956,2020-06-09,6
26715,Burundi,-3.3731,29.9189,2020-06-09,1
26716,Cabo Verde,16.5388,-23.0418,2020-06-09,5
26717,Cambodia,11.55,104.9167,2020-06-09,0
26718,Cameroon,3.848,11.5021,2020-06-09,212
26719,Central African Republic,6.6111,20.9394,2020-06-09,5
26720,Chad,15.4542,18.7322,2020-06-09,71
26721,Chile,-35.6751,-71.543,2020-06-09,2283
26722,Colombia,4.5709,-74.2973,2020-06-09,1372
26723,Comoros,-11.6455,43.3333,2020-06-09,2
26724,Congo (Brazzaville),-0.228,15.8277,2020-06-09,24
26725,Congo (Kinshasa),-4.0383,21.7587,2020-06-09,90
26726,Costa Rica,9.7489,-83.7534,2020-06-09,11
26727,Cote d'Ivoire,7.54,-5.5471,2020-06-09,38
26728,Croatia,45.1,15.2,2020-06-09,106
26729,Cuba,21.521757,-77.78116700000002,2020-06-09,83
26730,Cyprus,35.1264,33.4299,2020-06-09,18
26731,Czechia,49.8175,15.473,2020-06-09,328
26732,Diamond Princess,0.0,0.0,2020-06-09,13
26733,Djibouti,11.8251,42.5903,2020-06-09,34
26734,Dominica,15.415,-61.371,2020-06-09,0
26735,Dominican Republic,18.7357,-70.1627,2020-06-09,544
26736,Ecuador,-1.8312,-78.1834,2020-06-09,3690
26737,Egypt,26.820553000000004,30.802498,2020-06-09,1306
26738,El Salvador,13.7942,-88.8965,2020-06-09,60
26739,Equatorial Guinea,1.6508,10.2679,2020-06-09,12
26740,Eritrea,15.1794,39.7823,2020-06-09,0
26741,Estonia,58.5953,25.0136,2020-06-09,69
26742,Eswatini,-26.5225,31.4659,2020-06-09,3
26743,Ethiopia,9.145,40.4897,2020-06-09,32
26744,Fiji,-17.7134,178.065,2020-06-09,0
26745,Finland,61.92411,25.748151,2020-06-09,324
26746,Gabon,-0.8037,11.6094,2020-06-09,21
26747,Gambia,13.4432,-15.3101,2020-06-09,1
26748,Georgia,42.3154,43.3569,2020-06-09,13
26749,Germany,51.165691,10.451526,2020-06-09,8736
26750,Ghana,7.9465,-1.0232,2020-06-09,48
26751,Greece,39.0742,21.8243,2020-06-09,183
26752,Grenada,12.1165,-61.679,2020-06-09,0
26753,Guatemala,15.7835,-90.2308,2020-06-09,289
26754,Guinea,9.9456,-9.6966,2020-06-09,23
26755,Guinea-Bissau,11.8037,-15.1804,2020-06-09,12
26756,Guyana,4.860416000000002,-58.93018000000001,2020-06-09,12
26757,Haiti,18.9712,-72.2852,2020-06-09,51
26758,Holy See,41.9029,12.4534,2020-06-09,0
26759,Honduras,15.2,-86.2419,2020-06-09,271
26760,Hungary,47.1625,19.5033,2020-06-09,550
26761,Iceland,64.9631,-19.0208,2020-06-09,10
26762,India,20.593684,78.96288,2020-06-09,7750
26763,Indonesia,-0.7893,113.9213,2020-06-09,1923
26764,Iran,32.427908,53.68804599999999,2020-06-09,8425
26765,Iraq,33.223191,43.679291,2020-06-09,392
26766,Ireland,53.1424,-7.6921,2020-06-09,1691
26767,Israel,31.046051,34.851612,2020-06-09,301
26768,Italy,41.87194,12.56738,2020-06-09,34043
26769,Jamaica,18.1096,-77.2975,2020-06-09,10
26770,Japan,36.204824,138.252924,2020-06-09,920
26771,Jordan,31.24,36.51,2020-06-09,9
26772,Kazakhstan,48.0196,66.9237,2020-06-09,61
26773,Kenya,-0.0236,37.9062,2020-06-09,88
26774,"Korea, South",35.90775700000001,127.766922,2020-06-09,276
26775,Kosovo,42.602636,20.902977,2020-06-09,31
26776,Kuwait,29.31166,47.481766,2020-06-09,273
26777,Kyrgyzstan,41.20438,74.766098,2020-06-09,24
26778,Laos,19.85627,102.495496,2020-06-09,0
26779,Latvia,56.8796,24.6032,2020-06-09,26
26780,Lebanon,33.8547,35.8623,2020-06-09,30
26781,Lesotho,-29.61,28.2336,2020-06-09,0
26782,Liberia,6.4280550000000005,-9.429499,2020-06-09,31
26783,Libya,26.3351,17.228331,2020-06-09,5
26784,Liechtenstein,47.14,9.55,2020-06-09,1
26785,Lithuania,55.1694,23.8813,2020-06-09,72
26786,Luxembourg,49.8153,6.1296,2020-06-09,110
26787,MS Zaandam,0.0,0.0,2020-06-09,2
26788,Madagascar,-18.766947,46.869107,2020-06-09,9
26789,Malawi,-13.2543,34.3015,2020-06-09,4
26790,Malaysia,4.210483999999999,101.975766,2020-06-09,117
26791,Maldives,3.2028,73.2207,2020-06-09,8
26792,Mali,17.570692,-3.996166000000001,2020-06-09,94
26793,Malta,35.9375,14.3754,2020-06-09,9
26794,Marshall Islands,7.1315,171.1845,2020-06-09,0
26795,Mauritania,21.0079,-10.9408,2020-06-09,61
26796,Mauritius,-20.348404,57.552152,2020-06-09,10
26797,Mexico,23.6345,-102.5528,2020-06-09,14649
26798,Micronesia,7.4256,150.5508,2020-06-09,0
26799,Moldova,47.4116,28.3699,2020-06-09,365
26800,Monaco,43.7333,7.4167,2020-06-09,4
26801,Mongolia,46.8625,103.8467,2020-06-09,0
26802,Montenegro,42.708678000000006,19.37439,2020-06-09,9
26803,Morocco,31.7917,-7.0926,2020-06-09,210
26804,Mozambique,-18.665695,35.529562,2020-06-09,2
26805,Namibia,-22.9576,18.4904,2020-06-09,0
26806,Nepal,28.1667,84.25,2020-06-09,15
26807,New Zealand,-40.9006,174.886,2020-06-09,22
26808,Nicaragua,12.865416,-85.207229,2020-06-09,55
26809,Niger,17.607789,8.081666,2020-06-09,65
26810,Nigeria,9.082,8.6753,2020-06-09,365
26811,North Macedonia,41.6086,21.7453,2020-06-09,157
26812,Norway,60.472,8.4689,2020-06-09,239
26813,Oman,21.512583,55.92325500000001,2020-06-09,83
26814,Pakistan,30.3753,69.3451,2020-06-09,2255
26815,Panama,8.538,-80.7821,2020-06-09,403
26816,Papua New Guinea,-6.314993,143.95555,2020-06-09,0
26817,Paraguay,-23.4425,-58.4438,2020-06-09,11
26818,Peru,-9.19,-75.0152,2020-06-09,5738
26819,Philippines,12.879721,121.774017,2020-06-09,1017
26820,Poland,51.9194,19.1451,2020-06-09,1183
26821,Portugal,39.3999,-8.2245,2020-06-09,1492
26822,Qatar,25.3548,51.1839,2020-06-09,62
26823,Romania,45.9432,24.9668,2020-06-09,1354
26824,Russia,61.52401,105.318756,2020-06-09,6134
26825,Rwanda,-1.9403,29.8739,2020-06-09,2
26826,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-09,0
26827,Saint Lucia,13.9094,-60.9789,2020-06-09,0
26828,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-09,0
26829,Samoa,-13.759,-172.1046,2020-06-09,0
26830,San Marino,43.9424,12.4578,2020-06-09,42
26831,Sao Tome and Principe,0.1864,6.6131,2020-06-09,12
26832,Saudi Arabia,23.885942,45.079162,2020-06-09,783
26833,Senegal,14.4974,-14.4524,2020-06-09,52
26834,Serbia,44.0165,21.0059,2020-06-09,250
26835,Seychelles,-4.6796,55.492,2020-06-09,0
26836,Sierra Leone,8.460555000000001,-11.779889,2020-06-09,50
26837,Singapore,1.2833,103.8333,2020-06-09,25
26838,Slovakia,48.669,19.699,2020-06-09,28
26839,Slovenia,46.1512,14.9955,2020-06-09,109
26840,Solomon Islands,-9.6457,160.1562,2020-06-09,0
26841,Somalia,5.152149,46.199616,2020-06-09,85
26842,South Africa,-30.5595,22.9375,2020-06-09,1162
26843,South Sudan,6.877000000000002,31.307,2020-06-09,19
26844,Spain,40.463667,-3.74922,2020-06-09,27136
26845,Sri Lanka,7.873054,80.77179699999998,2020-06-09,11
26846,Sudan,12.8628,30.2176,2020-06-09,389
26847,Suriname,3.9193,-56.0278,2020-06-09,2
26848,Sweden,60.128161,18.643501,2020-06-09,4717
26849,Switzerland,46.8182,8.2275,2020-06-09,1934
26850,Syria,34.802075,38.99681500000001,2020-06-09,6
26851,Taiwan*,23.7,121.0,2020-06-09,7
26852,Tajikistan,38.861,71.2761,2020-06-09,48
26853,Tanzania,-6.369028,34.888822,2020-06-09,21
26854,Thailand,15.870032,100.992541,2020-06-09,58
26855,Timor-Leste,-8.874217,125.727539,2020-06-09,0
26856,Togo,8.6195,0.8248,2020-06-09,13
26857,Trinidad and Tobago,10.6918,-61.2225,2020-06-09,8
26858,Tunisia,33.886917,9.537499,2020-06-09,49
26859,Turkey,38.9637,35.2433,2020-06-09,4729
26860,US,40.0,-100.0,2020-06-09,115057
26861,Uganda,1.373333,32.290275,2020-06-09,0
26862,Ukraine,48.3794,31.1656,2020-06-09,818
26863,United Arab Emirates,23.424076,53.847818,2020-06-09,283
26864,Uruguay,-32.5228,-55.7658,2020-06-09,23
26865,Uzbekistan,41.377491,64.585262,2020-06-09,18
26866,Vanuatu,-15.3767,166.9592,2020-06-09,0
26867,Venezuela,6.4238,-66.5897,2020-06-09,23
26868,Vietnam,14.058324,108.277199,2020-06-09,0
26869,West Bank and Gaza,31.9522,35.2332,2020-06-09,3
26870,Yemen,15.552727,48.516388,2020-06-09,127
26871,Zambia,-13.133897,27.849332,2020-06-09,10
26872,Zimbabwe,-19.015438,29.154857,2020-06-09,4
26873,Australia,-32.106275,141.3554875,2020-06-09,102
26874,Canada,47.257039999999996,-80.17319333333333,2020-06-09,8347
26875,China,32.88764545454545,111.78599090909091,2020-06-09,4638
26876,Denmark,56.2639,9.5018,2020-06-09,593
26877,France,46.2276,2.2137,2020-06-09,29301
26878,Netherlands,52.1326,5.2913,2020-06-09,6050
26879,United Kingdom,55.3781,-3.4360000000000004,2020-06-09,38946
26880,Afghanistan,33.93911,67.709953,2020-06-10,409
26881,Albania,41.1533,20.1683,2020-06-10,34
26882,Algeria,28.0339,1.6596,2020-06-10,732
26883,Andorra,42.5063,1.5218,2020-06-10,51
26884,Angola,-11.2027,17.8739,2020-06-10,4
26885,Antigua and Barbuda,17.0608,-61.7964,2020-06-10,3
26886,Argentina,-38.4161,-63.6167,2020-06-10,735
26887,Armenia,40.0691,45.0382,2020-06-10,227
26888,Austria,47.5162,14.5501,2020-06-10,673
26889,Azerbaijan,40.1431,47.5769,2020-06-10,102
26890,Bahamas,25.025885,-78.035889,2020-06-10,11
26891,Bahrain,26.0275,50.55,2020-06-10,31
26892,Bangladesh,23.685,90.3563,2020-06-10,1012
26893,Barbados,13.1939,-59.5432,2020-06-10,7
26894,Belarus,53.7098,27.9534,2020-06-10,288
26895,Belgium,50.8333,4.469936,2020-06-10,9629
26896,Belize,17.1899,-88.4976,2020-06-10,2
26897,Benin,9.3077,2.3158,2020-06-10,4
26898,Bhutan,27.5142,90.4336,2020-06-10,0
26899,Bolivia,-16.2902,-63.5887,2020-06-10,512
26900,Bosnia and Herzegovina,43.9159,17.6791,2020-06-10,161
26901,Botswana,-22.3285,24.6849,2020-06-10,1
26902,Brazil,-14.235,-51.9253,2020-06-10,39680
26903,Brunei,4.5353,114.7277,2020-06-10,2
26904,Bulgaria,42.7339,25.4858,2020-06-10,167
26905,Burkina Faso,12.2383,-1.5616,2020-06-10,53
26906,Burma,21.9162,95.956,2020-06-10,6
26907,Burundi,-3.3731,29.9189,2020-06-10,1
26908,Cabo Verde,16.5388,-23.0418,2020-06-10,5
26909,Cambodia,11.55,104.9167,2020-06-10,0
26910,Cameroon,3.848,11.5021,2020-06-10,212
26911,Central African Republic,6.6111,20.9394,2020-06-10,5
26912,Chad,15.4542,18.7322,2020-06-10,72
26913,Chile,-35.6751,-71.543,2020-06-10,2475
26914,Colombia,4.5709,-74.2973,2020-06-10,1433
26915,Comoros,-11.6455,43.3333,2020-06-10,2
26916,Congo (Brazzaville),-0.228,15.8277,2020-06-10,24
26917,Congo (Kinshasa),-4.0383,21.7587,2020-06-10,96
26918,Costa Rica,9.7489,-83.7534,2020-06-10,12
26919,Cote d'Ivoire,7.54,-5.5471,2020-06-10,41
26920,Croatia,45.1,15.2,2020-06-10,106
26921,Cuba,21.521757,-77.78116700000002,2020-06-10,83
26922,Cyprus,35.1264,33.4299,2020-06-10,18
26923,Czechia,49.8175,15.473,2020-06-10,330
26924,Diamond Princess,0.0,0.0,2020-06-10,13
26925,Djibouti,11.8251,42.5903,2020-06-10,34
26926,Dominica,15.415,-61.371,2020-06-10,0
26927,Dominican Republic,18.7357,-70.1627,2020-06-10,550
26928,Ecuador,-1.8312,-78.1834,2020-06-10,3720
26929,Egypt,26.820553000000004,30.802498,2020-06-10,1342
26930,El Salvador,13.7942,-88.8965,2020-06-10,64
26931,Equatorial Guinea,1.6508,10.2679,2020-06-10,12
26932,Eritrea,15.1794,39.7823,2020-06-10,0
26933,Estonia,58.5953,25.0136,2020-06-10,69
26934,Eswatini,-26.5225,31.4659,2020-06-10,3
26935,Ethiopia,9.145,40.4897,2020-06-10,35
26936,Fiji,-17.7134,178.065,2020-06-10,0
26937,Finland,61.92411,25.748151,2020-06-10,324
26938,Gabon,-0.8037,11.6094,2020-06-10,22
26939,Gambia,13.4432,-15.3101,2020-06-10,1
26940,Georgia,42.3154,43.3569,2020-06-10,13
26941,Germany,51.165691,10.451526,2020-06-10,8752
26942,Ghana,7.9465,-1.0232,2020-06-10,48
26943,Greece,39.0742,21.8243,2020-06-10,183
26944,Grenada,12.1165,-61.679,2020-06-10,0
26945,Guatemala,15.7835,-90.2308,2020-06-10,316
26946,Guinea,9.9456,-9.6966,2020-06-10,23
26947,Guinea-Bissau,11.8037,-15.1804,2020-06-10,12
26948,Guyana,4.860416000000002,-58.93018000000001,2020-06-10,12
26949,Haiti,18.9712,-72.2852,2020-06-10,54
26950,Holy See,41.9029,12.4534,2020-06-10,0
26951,Honduras,15.2,-86.2419,2020-06-10,290
26952,Hungary,47.1625,19.5033,2020-06-10,551
26953,Iceland,64.9631,-19.0208,2020-06-10,10
26954,India,20.593684,78.96288,2020-06-10,8102
26955,Indonesia,-0.7893,113.9213,2020-06-10,1959
26956,Iran,32.427908,53.68804599999999,2020-06-10,8506
26957,Iraq,33.223191,43.679291,2020-06-10,426
26958,Ireland,53.1424,-7.6921,2020-06-10,1695
26959,Israel,31.046051,34.851612,2020-06-10,302
26960,Italy,41.87194,12.56738,2020-06-10,34114
26961,Jamaica,18.1096,-77.2975,2020-06-10,10
26962,Japan,36.204824,138.252924,2020-06-10,922
26963,Jordan,31.24,36.51,2020-06-10,9
26964,Kazakhstan,48.0196,66.9237,2020-06-10,67
26965,Kenya,-0.0236,37.9062,2020-06-10,89
26966,"Korea, South",35.90775700000001,127.766922,2020-06-10,276
26967,Kosovo,42.602636,20.902977,2020-06-10,31
26968,Kuwait,29.31166,47.481766,2020-06-10,275
26969,Kyrgyzstan,41.20438,74.766098,2020-06-10,26
26970,Laos,19.85627,102.495496,2020-06-10,0
26971,Latvia,56.8796,24.6032,2020-06-10,26
26972,Lebanon,33.8547,35.8623,2020-06-10,30
26973,Lesotho,-29.61,28.2336,2020-06-10,0
26974,Liberia,6.4280550000000005,-9.429499,2020-06-10,31
26975,Libya,26.3351,17.228331,2020-06-10,5
26976,Liechtenstein,47.14,9.55,2020-06-10,1
26977,Lithuania,55.1694,23.8813,2020-06-10,74
26978,Luxembourg,49.8153,6.1296,2020-06-10,110
26979,MS Zaandam,0.0,0.0,2020-06-10,2
26980,Madagascar,-18.766947,46.869107,2020-06-10,10
26981,Malawi,-13.2543,34.3015,2020-06-10,4
26982,Malaysia,4.210483999999999,101.975766,2020-06-10,118
26983,Maldives,3.2028,73.2207,2020-06-10,8
26984,Mali,17.570692,-3.996166000000001,2020-06-10,96
26985,Malta,35.9375,14.3754,2020-06-10,9
26986,Marshall Islands,7.1315,171.1845,2020-06-10,0
26987,Mauritania,21.0079,-10.9408,2020-06-10,71
26988,Mauritius,-20.348404,57.552152,2020-06-10,10
26989,Mexico,23.6345,-102.5528,2020-06-10,15357
26990,Micronesia,7.4256,150.5508,2020-06-10,0
26991,Moldova,47.4116,28.3699,2020-06-10,371
26992,Monaco,43.7333,7.4167,2020-06-10,4
26993,Mongolia,46.8625,103.8467,2020-06-10,0
26994,Montenegro,42.708678000000006,19.37439,2020-06-10,9
26995,Morocco,31.7917,-7.0926,2020-06-10,211
26996,Mozambique,-18.665695,35.529562,2020-06-10,2
26997,Namibia,-22.9576,18.4904,2020-06-10,0
26998,Nepal,28.1667,84.25,2020-06-10,15
26999,New Zealand,-40.9006,174.886,2020-06-10,22
27000,Nicaragua,12.865416,-85.207229,2020-06-10,55
27001,Niger,17.607789,8.081666,2020-06-10,65
27002,Nigeria,9.082,8.6753,2020-06-10,382
27003,North Macedonia,41.6086,21.7453,2020-06-10,164
27004,Norway,60.472,8.4689,2020-06-10,239
27005,Oman,21.512583,55.92325500000001,2020-06-10,84
27006,Pakistan,30.3753,69.3451,2020-06-10,2356
27007,Panama,8.538,-80.7821,2020-06-10,413
27008,Papua New Guinea,-6.314993,143.95555,2020-06-10,0
27009,Paraguay,-23.4425,-58.4438,2020-06-10,11
27010,Peru,-9.19,-75.0152,2020-06-10,5903
27011,Philippines,12.879721,121.774017,2020-06-10,1027
27012,Poland,51.9194,19.1451,2020-06-10,1206
27013,Portugal,39.3999,-8.2245,2020-06-10,1497
27014,Qatar,25.3548,51.1839,2020-06-10,66
27015,Romania,45.9432,24.9668,2020-06-10,1360
27016,Russia,61.52401,105.318756,2020-06-10,6350
27017,Rwanda,-1.9403,29.8739,2020-06-10,2
27018,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-10,0
27019,Saint Lucia,13.9094,-60.9789,2020-06-10,0
27020,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-10,0
27021,Samoa,-13.759,-172.1046,2020-06-10,0
27022,San Marino,43.9424,12.4578,2020-06-10,42
27023,Sao Tome and Principe,0.1864,6.6131,2020-06-10,12
27024,Saudi Arabia,23.885942,45.079162,2020-06-10,819
27025,Senegal,14.4974,-14.4524,2020-06-10,52
27026,Serbia,44.0165,21.0059,2020-06-10,251
27027,Seychelles,-4.6796,55.492,2020-06-10,0
27028,Sierra Leone,8.460555000000001,-11.779889,2020-06-10,50
27029,Singapore,1.2833,103.8333,2020-06-10,25
27030,Slovakia,48.669,19.699,2020-06-10,28
27031,Slovenia,46.1512,14.9955,2020-06-10,109
27032,Solomon Islands,-9.6457,160.1562,2020-06-10,0
27033,Somalia,5.152149,46.199616,2020-06-10,85
27034,South Africa,-30.5595,22.9375,2020-06-10,1210
27035,South Sudan,6.877000000000002,31.307,2020-06-10,19
27036,Spain,40.463667,-3.74922,2020-06-10,27136
27037,Sri Lanka,7.873054,80.77179699999998,2020-06-10,11
27038,Sudan,12.8628,30.2176,2020-06-10,401
27039,Suriname,3.9193,-56.0278,2020-06-10,2
27040,Sweden,60.128161,18.643501,2020-06-10,4795
27041,Switzerland,46.8182,8.2275,2020-06-10,1936
27042,Syria,34.802075,38.99681500000001,2020-06-10,6
27043,Taiwan*,23.7,121.0,2020-06-10,7
27044,Tajikistan,38.861,71.2761,2020-06-10,48
27045,Tanzania,-6.369028,34.888822,2020-06-10,21
27046,Thailand,15.870032,100.992541,2020-06-10,58
27047,Timor-Leste,-8.874217,125.727539,2020-06-10,0
27048,Togo,8.6195,0.8248,2020-06-10,13
27049,Trinidad and Tobago,10.6918,-61.2225,2020-06-10,8
27050,Tunisia,33.886917,9.537499,2020-06-10,49
27051,Turkey,38.9637,35.2433,2020-06-10,4746
27052,US,40.0,-100.0,2020-06-10,115950
27053,Uganda,1.373333,32.290275,2020-06-10,0
27054,Ukraine,48.3794,31.1656,2020-06-10,841
27055,United Arab Emirates,23.424076,53.847818,2020-06-10,284
27056,Uruguay,-32.5228,-55.7658,2020-06-10,23
27057,Uzbekistan,41.377491,64.585262,2020-06-10,19
27058,Vanuatu,-15.3767,166.9592,2020-06-10,0
27059,Venezuela,6.4238,-66.5897,2020-06-10,23
27060,Vietnam,14.058324,108.277199,2020-06-10,0
27061,West Bank and Gaza,31.9522,35.2332,2020-06-10,3
27062,Yemen,15.552727,48.516388,2020-06-10,129
27063,Zambia,-13.133897,27.849332,2020-06-10,10
27064,Zimbabwe,-19.015438,29.154857,2020-06-10,4
27065,Australia,-32.106275,141.3554875,2020-06-10,102
27066,Canada,47.257039999999996,-80.17319333333333,2020-06-10,8382
27067,China,32.88764545454545,111.78599090909091,2020-06-10,4638
27068,Denmark,56.2639,9.5018,2020-06-10,593
27069,France,46.2276,2.2137,2020-06-10,29322
27070,Netherlands,52.1326,5.2913,2020-06-10,6061
27071,United Kingdom,55.3781,-3.4360000000000004,2020-06-10,39110
27072,Afghanistan,33.93911,67.709953,2020-06-11,430
27073,Albania,41.1533,20.1683,2020-06-11,35
27074,Algeria,28.0339,1.6596,2020-06-11,741
27075,Andorra,42.5063,1.5218,2020-06-11,51
27076,Angola,-11.2027,17.8739,2020-06-11,5
27077,Antigua and Barbuda,17.0608,-61.7964,2020-06-11,3
27078,Argentina,-38.4161,-63.6167,2020-06-11,765
27079,Armenia,40.0691,45.0382,2020-06-11,245
27080,Austria,47.5162,14.5501,2020-06-11,674
27081,Azerbaijan,40.1431,47.5769,2020-06-11,108
27082,Bahamas,25.025885,-78.035889,2020-06-11,11
27083,Bahrain,26.0275,50.55,2020-06-11,34
27084,Bangladesh,23.685,90.3563,2020-06-11,1049
27085,Barbados,13.1939,-59.5432,2020-06-11,7
27086,Belarus,53.7098,27.9534,2020-06-11,293
27087,Belgium,50.8333,4.469936,2020-06-11,9636
27088,Belize,17.1899,-88.4976,2020-06-11,2
27089,Benin,9.3077,2.3158,2020-06-11,4
27090,Bhutan,27.5142,90.4336,2020-06-11,0
27091,Bolivia,-16.2902,-63.5887,2020-06-11,533
27092,Bosnia and Herzegovina,43.9159,17.6791,2020-06-11,161
27093,Botswana,-22.3285,24.6849,2020-06-11,1
27094,Brazil,-14.235,-51.9253,2020-06-11,40919
27095,Brunei,4.5353,114.7277,2020-06-11,2
27096,Bulgaria,42.7339,25.4858,2020-06-11,168
27097,Burkina Faso,12.2383,-1.5616,2020-06-11,53
27098,Burma,21.9162,95.956,2020-06-11,6
27099,Burundi,-3.3731,29.9189,2020-06-11,1
27100,Cabo Verde,16.5388,-23.0418,2020-06-11,6
27101,Cambodia,11.55,104.9167,2020-06-11,0
27102,Cameroon,3.848,11.5021,2020-06-11,212
27103,Central African Republic,6.6111,20.9394,2020-06-11,5
27104,Chad,15.4542,18.7322,2020-06-11,72
27105,Chile,-35.6751,-71.543,2020-06-11,2648
27106,Colombia,4.5709,-74.2973,2020-06-11,1488
27107,Comoros,-11.6455,43.3333,2020-06-11,2
27108,Congo (Brazzaville),-0.228,15.8277,2020-06-11,24
27109,Congo (Kinshasa),-4.0383,21.7587,2020-06-11,98
27110,Costa Rica,9.7489,-83.7534,2020-06-11,12
27111,Cote d'Ivoire,7.54,-5.5471,2020-06-11,41
27112,Croatia,45.1,15.2,2020-06-11,106
27113,Cuba,21.521757,-77.78116700000002,2020-06-11,84
27114,Cyprus,35.1264,33.4299,2020-06-11,18
27115,Czechia,49.8175,15.473,2020-06-11,328
27116,Diamond Princess,0.0,0.0,2020-06-11,13
27117,Djibouti,11.8251,42.5903,2020-06-11,37
27118,Dominica,15.415,-61.371,2020-06-11,0
27119,Dominican Republic,18.7357,-70.1627,2020-06-11,561
27120,Ecuador,-1.8312,-78.1834,2020-06-11,3720
27121,Egypt,26.820553000000004,30.802498,2020-06-11,1377
27122,El Salvador,13.7942,-88.8965,2020-06-11,68
27123,Equatorial Guinea,1.6508,10.2679,2020-06-11,12
27124,Eritrea,15.1794,39.7823,2020-06-11,0
27125,Estonia,58.5953,25.0136,2020-06-11,69
27126,Eswatini,-26.5225,31.4659,2020-06-11,3
27127,Ethiopia,9.145,40.4897,2020-06-11,40
27128,Fiji,-17.7134,178.065,2020-06-11,0
27129,Finland,61.92411,25.748151,2020-06-11,325
27130,Gabon,-0.8037,11.6094,2020-06-11,23
27131,Gambia,13.4432,-15.3101,2020-06-11,1
27132,Georgia,42.3154,43.3569,2020-06-11,13
27133,Germany,51.165691,10.451526,2020-06-11,8772
27134,Ghana,7.9465,-1.0232,2020-06-11,48
27135,Greece,39.0742,21.8243,2020-06-11,183
27136,Grenada,12.1165,-61.679,2020-06-11,0
27137,Guatemala,15.7835,-90.2308,2020-06-11,334
27138,Guinea,9.9456,-9.6966,2020-06-11,23
27139,Guinea-Bissau,11.8037,-15.1804,2020-06-11,12
27140,Guyana,4.860416000000002,-58.93018000000001,2020-06-11,12
27141,Haiti,18.9712,-72.2852,2020-06-11,56
27142,Holy See,41.9029,12.4534,2020-06-11,0
27143,Honduras,15.2,-86.2419,2020-06-11,294
27144,Hungary,47.1625,19.5033,2020-06-11,553
27145,Iceland,64.9631,-19.0208,2020-06-11,10
27146,India,20.593684,78.96288,2020-06-11,8498
27147,Indonesia,-0.7893,113.9213,2020-06-11,2000
27148,Iran,32.427908,53.68804599999999,2020-06-11,8584
27149,Iraq,33.223191,43.679291,2020-06-11,457
27150,Ireland,53.1424,-7.6921,2020-06-11,1703
27151,Israel,31.046051,34.851612,2020-06-11,302
27152,Italy,41.87194,12.56738,2020-06-11,34167
27153,Jamaica,18.1096,-77.2975,2020-06-11,10
27154,Japan,36.204824,138.252924,2020-06-11,922
27155,Jordan,31.24,36.51,2020-06-11,9
27156,Kazakhstan,48.0196,66.9237,2020-06-11,67
27157,Kenya,-0.0236,37.9062,2020-06-11,92
27158,"Korea, South",35.90775700000001,127.766922,2020-06-11,277
27159,Kosovo,42.602636,20.902977,2020-06-11,31
27160,Kuwait,29.31166,47.481766,2020-06-11,279
27161,Kyrgyzstan,41.20438,74.766098,2020-06-11,26
27162,Laos,19.85627,102.495496,2020-06-11,0
27163,Latvia,56.8796,24.6032,2020-06-11,26
27164,Lebanon,33.8547,35.8623,2020-06-11,31
27165,Lesotho,-29.61,28.2336,2020-06-11,0
27166,Liberia,6.4280550000000005,-9.429499,2020-06-11,31
27167,Libya,26.3351,17.228331,2020-06-11,5
27168,Liechtenstein,47.14,9.55,2020-06-11,1
27169,Lithuania,55.1694,23.8813,2020-06-11,74
27170,Luxembourg,49.8153,6.1296,2020-06-11,110
27171,MS Zaandam,0.0,0.0,2020-06-11,2
27172,Madagascar,-18.766947,46.869107,2020-06-11,10
27173,Malawi,-13.2543,34.3015,2020-06-11,4
27174,Malaysia,4.210483999999999,101.975766,2020-06-11,118
27175,Maldives,3.2028,73.2207,2020-06-11,8
27176,Mali,17.570692,-3.996166000000001,2020-06-11,97
